"",".pred","item_no","week","sold","year_total","best_seller","year","calendar_week","calendar_year","date","wk_ending_year","month","lag1","lag2","rolling_4wk_avg"
"1062",28.6229364867831,"A510011",11,0,550,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1063",28.6229364867831,"ACT-2-726",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1064",39.4276270513362,"ACT-203",11,504,4170,0,2022,11,2022,2022-03-13,2022,3,0,48,138
"1065",33.3386897165344,"ACT-205",11,48,2075,0,2022,11,2022,2022-03-13,2022,3,0,72,72
"1066",28.6229364867831,"AF-1.875X5SS/HC",11,0,960,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1067",28.6229364867831,"AF-1658-CGW-16S",11,0,2200,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1068",31.0580903772566,"AF-1758-5.125SB",11,120,2450,0,2022,11,2022,2022-03-13,2022,3,80,0,50
"1069",28.6229364867831,"AF-2773",11,0,1032,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1070",34.3417726448385,"AF-36X6.25SB-HPA",11,0,900,0,2022,11,2022,2022-03-13,2022,3,0,0,75
"1071",30.0142831081604,"AL400B",11,0,1120,0,2022,11,2022,2022-03-13,2022,3,0,160,40
"1072",28.6229364867831,"AO0507225R",11,0,800,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1073",28.6229364867831,"AP150P65SHS",11,0,750,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1074",32.318649263502,"AP1SH2P-WE",11,200,600,0,2022,11,2022,2022-03-13,2022,3,0,0,50
"1075",31.6967663944499,"AP400-30AN-DX",11,0,1440,0,2022,11,2022,2022-03-13,2022,3,0,0,42
"1076",28.6229364867831,"AS1324242208",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1077",29.2588377970813,"AS1324242608",11,0,1560,0,2022,11,2022,2022-03-13,2022,3,200,0,50
"1078",29.2235329954025,"AS1420201205",11,0,980,0,2022,11,2022,2022-03-13,2022,3,0,70,17.5
"1079",28.6229364867831,"AS1424242608F",11,0,928,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1080",28.6229364867831,"AS20016RD04.500",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1081",28.6229364867831,"AS20016RD04.562",11,0,1500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1082",28.6229364867831,"AS30012RD04.562",11,0,1600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1083",28.6229364867831,"AS40010RD04.500",11,0,700,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1084",28.6229364867831,"AS40010RD04.750",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1085",38.7758854060259,"AS40010RD04.875",11,500,500,0,2022,11,2022,2022-03-13,2022,3,0,0,125
"1086",184.08048600214,"BF000230-167",11,672,9648,1,2022,11,2022,2022-03-13,2022,3,0,0,168
"1087",57.3031088359073,"BF000230-170",11,768,4608,0,2022,11,2022,2022-03-13,2022,3,0,768,384
"1088",28.6229364867831,"BF001053",11,0,642,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1089",28.6229364867831,"BF001574",11,0,1400,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1090",28.6229364867831,"BN5NMO552NA",11,0,2250,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1091",28.6229364867831,"BNMO150P2NA",11,0,900,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1092",28.6229364867831,"BNMO150P3PWE",11,0,1460,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1093",28.6229364867831,"BNMO200P3PA",11,0,1500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1094",29.5052256594352,"BNMO200P4PA",11,0,550,0,2022,11,2022,2022-03-13,2022,3,0,0,12.5
"1095",28.6229364867831,"BNMO25P3D",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1096",28.6229364867831,"BPEM200P1SC",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1097",28.6229364867831,"BPEM400P1P",11,0,1450,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1098",28.6229364867831,"BPENF50P2RDWE",11,0,1550,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1099",28.6229364867831,"BPENG200P2PWE",11,0,2800,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1100",29.5052256594352,"BPENG25P2P",11,0,700,0,2022,11,2022,2022-03-13,2022,3,0,0,12.5
"1101",28.6229364867831,"BPENG25P2PWE",11,0,2000,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1102",28.6229364867831,"BPENG25P2RP",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1103",29.9253758002582,"BPONG100P2PWE",11,0,5350,0,2022,11,2022,2022-03-13,2022,3,0,150,37.5
"1104",35.5706701365206,"BPONG10P2PWE",11,0,4150,0,2022,11,2022,2022-03-13,2022,3,50,100,112.5
"1105",129.888857909618,"BPONG1P2PWE",11,0,7150,1,2022,11,2022,2022-03-13,2022,3,0,200,50
"1106",122.406551628171,"BPONG25P2PWE",11,0,6500,1,2022,11,2022,2022-03-13,2022,3,0,0,0
"1107",28.6229364867831,"BPONG3P2PWE",11,0,800,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1108",143.945713767479,"BPONG50P2PWE",11,100,10500,1,2022,11,2022,2022-03-13,2022,3,100,100,100
"1109",28.6229364867831,"BPONG5P4P",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1110",28.6229364867831,"C10PD1224",11,0,920,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1111",28.6229364867831,"C10PD16342634",11,0,700,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1112",33.314857124044,"C10PD912912",11,0,1750,0,2022,11,2022,2022-03-13,2022,3,0,0,62.5
"1113",28.6229364867831,"CMBF1-30NN",11,0,960,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1114",28.6229364867831,"CMBF75-40NN",11,0,800,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1115",28.6229364867831,"CMPD2020",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1116",38.7758854060259,"CP14020RD03.562",11,500,1500,0,2022,11,2022,2022-03-13,2022,3,0,0,125
"1117",28.6229364867831,"CP14020RD04.562",11,0,1000,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1118",28.6229364867831,"CP200-4.75",11,0,3000,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1119",28.6229364867831,"CP20016RD04.750",11,0,1000,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1120",28.6229364867831,"CP20016RD04.812",11,0,1000,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1121",28.6229364867831,"CP24014RD01.250",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1122",28.6229364867831,"CP6-A-8-26-D",11,0,928,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1123",28.6229364867831,"CP8-A-6-29",11,0,636,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1124",28.6229364867831,"CP8-A-8-22",11,0,551,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1125",32.1620439336303,"CP9-A-12-15",11,0,1440,0,2022,11,2022,2022-03-13,2022,3,0,0,48
"1126",28.6229364867831,"CSC-1014C-96010",11,0,3780,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1127",29.3714189947376,"DP13-9589582",11,36,852,0,2022,11,2022,2022-03-13,2022,3,36,0,18
"1128",28.6229364867831,"DP13-STD-12244",11,0,827,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1129",28.6229364867831,"DP13-STD-16202",11,0,742,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1130",28.6925381116859,"DP13-STD-16252",11,0,1068,0,2022,11,2022,2022-03-13,2022,3,0,0,1
"1131",30.0338541717397,"DP13-STD-20202",11,0,1654,0,2022,11,2022,2022-03-13,2022,3,24,96,37
"1132",29.625237633349,"DP13-STD-20242",11,48,520,0,2022,11,2022,2022-03-13,2022,3,48,0,24
"1133",30.2514664964264,"DP13-STD-20252",11,0,1007,0,2022,11,2022,2022-03-13,2022,3,153,48,60.25
"1134",30.7019988850508,"DP13-STD-24242",11,0,1483,0,2022,11,2022,2022-03-13,2022,3,0,89,40.25
"1135",28.6229364867831,"DP40-14281",11,0,720,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1136",29.3086465293867,"DP40-STD-12122",11,37,766,0,2022,11,2022,2022-03-13,2022,3,11,0,12
"1137",28.6985089339363,"DP40-STD-12242",11,0,2726,0,2022,11,2022,2022-03-13,2022,3,24,0,6
"1138",29.8812496934399,"DP40-STD-12244",11,60,604,0,2022,11,2022,2022-03-13,2022,3,60,0,30
"1139",29.2331325624291,"DP40-STD-15202",11,0,732,0,2022,11,2022,2022-03-13,2022,3,192,0,48
"1140",28.6229364867831,"DP40-STD-16162",11,0,819,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1141",30.2188253282458,"DP40-STD-16202",11,24,3988,0,2022,11,2022,2022-03-13,2022,3,264,36,81
"1142",212.27869030768,"DP40-STD-16252",11,720,6749,1,2022,11,2022,2022-03-13,2022,3,1032,0,438
"1143",153.048773230379,"DP40-STD-20202",11,139,7810,1,2022,11,2022,2022-03-13,2022,3,732,132,258.75
"1144",29.9175617891411,"DP40-STD-20242",11,24,1546,0,2022,11,2022,2022-03-13,2022,3,108,60,48
"1145",29.6849205739976,"DP40-STD-20244",11,60,899,0,2022,11,2022,2022-03-13,2022,3,0,0,15
"1146",164.254736390116,"DP40-STD-20252",11,204,9122,1,2022,11,2022,2022-03-13,2022,3,1452,36,423
"1147",226.415852577207,"DP40-STD-24242",11,312,11849,1,2022,11,2022,2022-03-13,2022,3,1872,246,668
"1148",390.407430579356,"DP40-STD-24244",11,1200,8904,1,2022,11,2022,2022-03-13,2022,3,3844,30,1268.5
"1149",29.5769727231918,"DPHT-STD-24242",11,6,607,0,2022,11,2022,2022-03-13,2022,3,0,0,13.5
"1150",28.6229364867831,"DW-1-06-20-3-D-N",11,0,1335,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1151",31.9285576456613,"DW-1-15-30-1-D",11,180,1335,0,2022,11,2022,2022-03-13,2022,3,0,0,45
"1152",28.6229364867831,"DW-10-01-20-1-D",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1153",29.1369680210984,"DW-10-05-30-4-D",11,0,840,0,2022,11,2022,2022-03-13,2022,3,0,60,15
"1154",28.8122418919397,"DW-100-03-30-1-D",11,0,525,0,2022,11,2022,2022-03-13,2022,3,60,0,15
"1155",28.6229364867831,"DW-20-03-10-1-D",11,0,690,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1156",29.6849205739976,"DW-5-05-10-1-D",11,60,660,0,2022,11,2022,2022-03-13,2022,3,0,0,15
"1157",31.9285576456613,"DW-50-01-20-1-D",11,180,930,0,2022,11,2022,2022-03-13,2022,3,0,0,45
"1158",28.6229364867831,"F312-STD-10101",11,0,1236,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1159",28.6229364867831,"F312-STD-10201",11,0,865,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1160",28.6229364867831,"F312-STD-12121",11,0,528,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1161",28.6229364867831,"F312-STD-14201",11,0,838,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1162",28.6229364867831,"F312-STD-15201",11,0,532,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1163",28.6229364867831,"F312-STD-16201",11,0,2285,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1164",28.6229364867831,"F312-STD-16202",11,0,1464,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1165",28.6229364867831,"F312-STD-16251",11,0,1386,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1166",28.6229364867831,"F312-STD-16252",11,0,1494,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1167",29.9019996538107,"F312-STD-20201",11,72,2412,0,2022,11,2022,2022-03-13,2022,3,0,0,18
"1168",28.6229364867831,"F312-STD-20202",11,0,1860,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1169",28.6229364867831,"F312-STD-20242",11,0,528,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1170",28.6229364867831,"F312-STD-20251",11,0,972,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1171",28.6229364867831,"F312-STD-20252",11,0,908,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1172",28.6229364867831,"F312-STD-24242",11,0,536,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1173",28.6229364867831,"FGF16252NDCF",11,0,564,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1174",28.6229364867831,"FGF19.519.52E2BC",11,0,2052,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1175",45.9617275068047,"FGF19.524.52E2BC",11,780,2076,0,2022,11,2022,2022-03-13,2022,3,0,0,195
"1176",28.6229364867831,"FGF20202NDCF",11,0,1500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1177",28.6229364867831,"FGF20252NDCF",11,0,1728,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1178",28.6229364867831,"FGF23.523.52E2BC",11,0,5328,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1179",28.6229364867831,"FGF24242NDCF",11,0,3768,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1180",28.6229364867831,"FGF612.5A1BC",11,0,1872,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1181",37.3886701980148,"GX05-9-7/8",11,0,2280,0,2022,11,2022,2022-03-13,2022,3,0,0,110
"1182",29.4652950572231,"HDPTA16252",11,0,1284,0,2022,11,2022,2022-03-13,2022,3,264,0,66
"1183",28.6229364867831,"HP100BD-PM-181220121",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1184",29.0027993187551,"IG-205",11,0,630,0,2022,11,2022,2022-03-13,2022,3,120,0,30
"1185",35.6159401675312,"K15R30G",11,360,2100,0,2022,11,2022,2022-03-13,2022,3,0,0,90
"1186",30.4147109999066,"KE200K2S",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,25
"1187",28.6229364867831,"M19R30A",11,0,570,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1188",28.6229364867831,"MBC5-9.75NN",11,0,576,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1189",29.1553283206529,"MC2000-501",11,27,776,0,2022,11,2022,2022-03-13,2022,3,13,0,10.25
"1190",31.3304989710342,"MPA 20X25",11,0,976,0,2022,11,2022,2022-03-13,2022,3,0,100,50
"1191",34.3417726448385,"MPA 24X24",11,300,2700,0,2022,11,2022,2022-03-13,2022,3,0,0,75
"1192",28.6386643180345,"MPA 24X48",11,0,4005,0,2022,11,2022,2022-03-13,2022,3,5,0,1.25
"1193",33.314857124044,"MPA 48X90",11,250,3501,0,2022,11,2022,2022-03-13,2022,3,0,0,62.5
"1194",28.6229364867831,"MTA-12501",11,0,516,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1195",28.6229364867831,"MTA-16241",11,0,552,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1196",28.6229364867831,"MTA-20201",11,0,1008,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1197",28.6229364867831,"MTA-714301212",11,0,512,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1198",28.6229364867831,"MUNIZ01-30",11,0,800,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1199",28.6229364867831,"MX40-10101",11,0,1237,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1200",29.0027993187551,"MX40-1612314",11,0,2874,0,2022,11,2022,2022-03-13,2022,3,120,0,30
"1201",28.6229364867831,"MX40-16281",11,0,876,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1202",29.0960446062216,"MX40-19271",11,0,769,0,2022,11,2022,2022-03-13,2022,3,0,0,6.75
"1203",31.2382198699063,"MX40-8161",11,144,1476,0,2022,11,2022,2022-03-13,2022,3,0,0,36
"1204",31.4284691943954,"MX40-STD-10101",11,154,3498,0,2022,11,2022,2022-03-13,2022,3,0,0,38.5
"1205",32.4147952107105,"MX40-STD-10201",11,100,1921,0,2022,11,2022,2022-03-13,2022,3,12,112,68
"1206",29.472655299914,"MX40-STD-12121",11,0,944,0,2022,11,2022,2022-03-13,2022,3,1,0,12.25
"1207",28.6953561019048,"MX40-STD-12122",11,0,617,0,2022,11,2022,2022-03-13,2022,3,23,0,5.75
"1208",30.1372169926181,"MX40-STD-12161",11,12,1120,0,2022,11,2022,2022-03-13,2022,3,5,0,22.25
"1209",30.1245232301516,"MX40-STD-12241",11,36,4637,0,2022,11,2022,2022-03-13,2022,3,96,14,42.5
"1210",30.081799061457,"MX40-STD-12242",11,48,5379,0,2022,11,2022,2022-03-13,2022,3,144,16,52
"1211",29.3486595964689,"MX40-STD-12244",11,0,870,0,2022,11,2022,2022-03-13,2022,3,0,23,13.25
"1212",29.9786885319848,"MX40-STD-14141",11,0,1056,0,2022,11,2022,2022-03-13,2022,3,0,156,39
"1213",28.6577161688679,"MX40-STD-14201",11,2,760,0,2022,11,2022,2022-03-13,2022,3,0,0,0.5
"1214",28.7274023665882,"MX40-STD-15202",11,6,545,0,2022,11,2022,2022-03-13,2022,3,0,0,1.5
"1215",28.6229364867831,"MX40-STD-16161",11,0,516,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1216",30.4121803875796,"MX40-STD-16162",11,46,1161,0,2022,11,2022,2022-03-13,2022,3,0,12,26.5
"1217",153.861835350075,"MX40-STD-16201",11,110,5925,1,2022,11,2022,2022-03-13,2022,3,158,168,148
"1218",216.32982066209,"MX40-STD-16202",11,456,24291,1,2022,11,2022,2022-03-13,2022,3,123,603,336.75
"1219",29.945302443547,"MX40-STD-16204",11,0,2379,0,2022,11,2022,2022-03-13,2022,3,0,54,25.5
"1220",31.6143292859928,"MX40-STD-16242",11,26,1662,0,2022,11,2022,2022-03-13,2022,3,14,72,53
"1221",32.6125239518114,"MX40-STD-16251",11,108,5899,0,2022,11,2022,2022-03-13,2022,3,40,204,88
"1222",217.959585535805,"MX40-STD-16252",11,292,20615,1,2022,11,2022,2022-03-13,2022,3,348,590,384.25
"1223",30.674353992738,"MX40-STD-16254",11,78,797,0,2022,11,2022,2022-03-13,2022,3,0,0,28.5
"1224",28.6606978017186,"MX40-STD-16301",11,0,617,0,2022,11,2022,2022-03-13,2022,3,12,0,3
"1225",30.3358830348509,"MX40-STD-18241",11,24,800,0,2022,11,2022,2022-03-13,2022,3,0,24,27
"1226",31.7472503812834,"MX40-STD-18242",11,57,2396,0,2022,11,2022,2022-03-13,2022,3,16,24,49
"1227",185.456190855738,"MX40-STD-20201",11,302,10400,1,2022,11,2022,2022-03-13,2022,3,110,494,256.75
"1228",278.697712569632,"MX40-STD-20202",11,959,24960,1,2022,11,2022,2022-03-13,2022,3,484,306,477
"1229",33.2301562451132,"MX40-STD-20204",11,6,2209,0,2022,11,2022,2022-03-13,2022,3,0,192,86
"1230",173.564046110886,"MX40-STD-20242",11,63,10438,1,2022,11,2022,2022-03-13,2022,3,213,300,225.75
"1231",29.3060752247445,"MX40-STD-20244",11,6,586,0,2022,11,2022,2022-03-13,2022,3,18,36,18
"1232",31.3610804350153,"MX40-STD-20251",11,48,5037,0,2022,11,2022,2022-03-13,2022,3,38,36,50
"1233",181.465062541772,"MX40-STD-20252",11,238,30289,1,2022,11,2022,2022-03-13,2022,3,472,348,303.25
"1234",31.2424461641751,"MX40-STD-20254",11,84,1890,0,2022,11,2022,2022-03-13,2022,3,30,18,44.5
"1235",28.7274023665882,"MX40-STD-20302",11,0,1203,0,2022,11,2022,2022-03-13,2022,3,0,0,1.5
"1236",31.2035545991096,"MX40-STD-24241",11,30,1441,0,2022,11,2022,2022-03-13,2022,3,12,0,38
"1237",575.618679900356,"MX40-STD-24242",11,776,47498,1,2022,11,2022,2022-03-13,2022,3,1153,1662,1086
"1238",148.923813316342,"MX40-STD-24244",11,24,8694,1,2022,11,2022,2022-03-13,2022,3,318,52,152.5
"1239",28.8497612092541,"MX40-STD-25252",11,12,677,0,2022,11,2022,2022-03-13,2022,3,0,0,3.25
"1240",29.7571045970455,"NF20321",11,64,620,0,2022,11,2022,2022-03-13,2022,3,0,0,16
"1241",28.7932647383245,"NF40002",11,0,592,0,2022,11,2022,2022-03-13,2022,3,0,20,5
"1242",28.6229364867831,"NMO100P1P-AJR",11,0,700,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1243",28.6229364867831,"NMO100P2SH-AJR",11,0,2312,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1244",28.6229364867831,"NMO150P1SH-AJR",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1245",34.3417726448385,"NMO150P2P-JC-AJR",11,300,900,0,2022,11,2022,2022-03-13,2022,3,0,0,75
"1246",28.6229364867831,"NMO150P3PA-AJR",11,0,900,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1247",28.6229364867831,"NMO200P1P-AJR",11,0,800,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1248",32.318649263502,"NMO200P2F-AJR",11,200,850,0,2022,11,2022,2022-03-13,2022,3,0,0,50
"1249",29.5052256594352,"NMO200P2P-AJR",11,50,625,0,2022,11,2022,2022-03-13,2022,3,0,0,12.5
"1250",122.406551628171,"NMO200P4SH-A-AJR",11,0,8800,1,2022,11,2022,2022-03-13,2022,3,0,0,0
"1251",28.6229364867831,"NMO200P4SH-AJR",11,0,1000,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1252",29.582066809129,"NMO250P2SH-AJR",11,0,1500,0,2022,11,2022,2022-03-13,2022,3,300,0,75
"1253",28.6229364867831,"NMO25P2SSH-A-AJR",11,0,650,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1254",28.6229364867831,"NMO300P2F-A-AJR",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1255",28.6229364867831,"NMO300P4SH-AJR",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1256",36.4915420435483,"NMO400P2P-JC-AJR",11,400,1150,0,2022,11,2022,2022-03-13,2022,3,0,0,100
"1257",29.8104990482847,"NMO400P3P-AJR",11,0,1800,0,2022,11,2022,2022-03-13,2022,3,100,100,50
"1258",28.6229364867831,"NMO50P3PA-AJR",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1259",28.6229364867831,"NMO5P3PA-AJR",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1260",32.318649263502,"NMO600P2SH-AJR",11,200,1500,0,2022,11,2022,2022-03-13,2022,3,0,0,50
"1261",32.318649263502,"NMO600P3DS-AJR",11,0,1000,0,2022,11,2022,2022-03-13,2022,3,0,0,50
"1262",29.5052256594352,"NMO800P1P-AJR",11,50,650,0,2022,11,2022,2022-03-13,2022,3,0,0,12.5
"1263",28.6229364867831,"NMU1500P1SH-AJR",11,0,900,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1264",224.646541104747,"P-020X02015SW100",11,1000,36000,1,2022,11,2022,2022-03-13,2022,3,0,0,250
"1265",28.6229364867831,"P100-2020-A",11,0,938,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1266",28.6229364867831,"P131912-016-340",11,0,787,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1267",28.6229364867831,"P200-PM-2020",11,0,1084,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1268",28.6229364867831,"P200-PM-24242",11,0,1634,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1269",28.6229364867831,"P200-PM-2525",11,0,665,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1270",28.6229364867831,"P50-101012",11,0,950,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1271",28.6229364867831,"P50-66",11,0,900,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1272",28.6229364867831,"P50-88",11,0,900,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1273",28.6229364867831,"P50-PM-101012",11,0,900,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1274",28.6229364867831,"P50-PM-1218",11,0,1800,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1275",28.6229364867831,"P50-PM-1618",11,0,2200,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1276",28.6229364867831,"P50-PM-23142812",11,0,1600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1277",28.6229364867831,"P50-PM-618",11,0,1800,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1278",28.6229364867831,"P50-PM-66",11,0,900,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1279",28.6229364867831,"P50-PM-88",11,0,1000,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1280",28.6229364867831,"PA-203",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1281",122.406551628171,"PA-3 20X20-NA",11,0,8385,1,2022,11,2022,2022-03-13,2022,3,0,0,0
"1282",28.6229364867831,"PA-3 6X22",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1283",28.6229364867831,"PE-100-P02-E",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1284",28.6229364867831,"PEM400P2SH-AJR",11,0,656,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1285",32.318649263502,"PEMF1AP2SSH-AJR",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,50
"1286",28.6229364867831,"PEMU100P4SH-AJR",11,0,961,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1287",28.6229364867831,"PEMU150P1F-AJR",11,0,1100,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1288",28.6229364867831,"PEMU150P2SH-EB-AJR",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1289",32.318649263502,"PEMU250P1NR-EB-AJR",11,0,1000,0,2022,11,2022,2022-03-13,2022,3,0,0,50
"1290",29.2588377970813,"PEMU300P4SH",11,0,1000,0,2022,11,2022,2022-03-13,2022,3,200,0,50
"1291",36.4472550451156,"PEMU400P1NR-EB-AJR",11,198,3700,0,2022,11,2022,2022-03-13,2022,3,0,0,99.5
"1292",30.3725616058623,"PEMU400P2F-EB-AJR",11,0,1800,0,2022,11,2022,2022-03-13,2022,3,0,200,50
"1293",28.6229364867831,"PEMU400P3-DS-AJR",11,0,900,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1294",28.6229364867831,"PEMU600P1NR-EB-AJR",11,0,2300,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1295",28.6229364867831,"PEMU800P1NR-EB",11,0,600,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1296",28.6229364867831,"PEMU800P1SH-AJR",11,0,2400,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1297",28.6229364867831,"PEMU800P2SSH-AJR",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1298",34.3417726448385,"PEMU800P4SH-AJR",11,0,1500,0,2022,11,2022,2022-03-13,2022,3,0,0,75
"1299",28.6229364867831,"PEP50P2SH-AJR",11,0,500,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1300",28.6229364867831,"PES100P12SH-AJR",11,0,1090,0,2022,11,2022,2022-03-13,2022,3,0,0,0
"1301",28.7806042679607,"PES100P2P-AJR",11,0,500,0,2022,11,2022,2022-03-13,2022,3,50,0,12.5
